Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop
19.50902783,0.227436131,75.30657765,5.966079864,55.85354646,46.58768222,53.07741953,1.97877052,2,Tobacco
27.98069196,0.626399317,112.5176494,6.037968452,66.1393066,51.57726463,52.01156715,1.765030902,2,banana
33.26259457,0.510970142,134.2569273,5.962559851,65.85139612,65.4564656,46.23462254,0.928691589,2,Ground Nut
25.86958741,0.654294955,139.7323621,8.444201508,67.82918249,41.10173738,63.25455722,2.030123794,1,Sugarcane
29.0093753,0.747292224,97.7387507,5.541495224,56.54414132,42.99876068,38.46533164,1.49026891,1,Tobacco
29.1787814,0.617459125,99.85728883,5.883279779,62.06308434,45.97290456,55.55243979,1.28071272,2,banana
24.20791516,0.487699855,117.5400684,7.396518854,59.06178004,62.15852925,60.79769589,2.28890666,1,Cotton
50.17984508,0.519776932,144.33941,6.328820147,72.05108994,60.59926446,61.2885073,1.805914231,2,Sugarcane
16.74494667,0.46307837,132.9360811,5.333830041,54.29243064,33.64131247,50.78297646,1.355155246,2,Kidney Beans
24.88128017,0.598086366,118.9413762,5.802249205,62.12349918,54.59308313,53.87835262,0.782677299,2,apple
27.87065295,0.727010467,375.6066934,4.737649357,87.23011016,34.56759019,66.86049304,1.589081427,1,Rubber
4.011486444,0.459788941,76.91273145,6.029781136,62.57121742,66.70213108,52.73431293,0.981278569,2,banana
19.90489951,0.51610139,73.61457853,7.915452321,49.47770484,32.00324702,50.79111313,2.337604222,1,Chickpea
23.41082397,0.446183515,198.1328168,6.442327695,73.62942928,92.13624738,109.5433511,2.089836143,3,Jute
19.69976342,0.459779703,80.25968779,6.135425452,58.2902061,56.16313019,57.81206437,3.241983684,2,Tobacco
15.85289288,0.672445867,89.77492372,5.516574669,49.88239674,30.52295434,50.36545162,0.704627735,2,Kidney Beans
26.20500821,0.727330908,99.08970193,7.15113955,68.52188675,155.3075812,104.5478214,0.84779107,0,orange
27.42364701,0.670350685,119.6323362,5.30628362,67.02975564,39.86196585,46.27024904,0.708938608,2,Sugarcane
25.01917779,0.460226214,70.50051211,5.818009696,56.15467406,51.02807227,45.31955342,0.95307714,2,Tobacco
43.38290386,0.519220143,20.05301938,6.812427807,52.81499645,34.11993214,52.36397068,1.197275306,3,millet
23.91023092,0.625843101,99.94434279,5.781689346,59.73148068,49.08711566,47.20106734,2.318456643,2,pomegranate
50.17984508,0.838429739,208.6501269,6.877079238,35.52771842,144.0078175,149.2581339,1.484952518,0,rice
32.37972684,0.673739617,111.6043231,6.002477946,58.92080854,34.64195088,159.5640307,2.329836696,2,Pigeon Peas
18.53336878,0.675312891,117.8549226,6.578486089,51.2722699,33.62588218,50.08023189,1.651735791,1,Chickpea
53.88986008,0.671031317,61.05725068,5.27879341,60.92610918,44.89747203,46.40561629,2.382453538,2,Adzuki Beans
28.90112981,0.712160048,123.1249376,6.189330979,59.9847198,60.04676578,62.07405385,0.684059253,2,banana
30.31613313,0.547638217,69.841516,9.185047022,57.400623,46.13503262,38.46532508,2.092163988,1,Moth Beans
29.10230421,0.66469776,193.4310935,6.131659927,79.29727843,54.85683565,67.57867311,1.473700555,2,Coconut
24.20791516,0.487699855,117.5400684,7.396518854,59.06178004,62.15852925,60.79769589,2.28890666,1,Cotton
31.51862816,0.529609139,209.285117,4.771899193,72.5945967,39.267318,61.21288457,1.057132568,2,Tea
17.330497,0.729656544,82.70213567,5.999569838,54.96446418,69.64053435,48.76839276,1.588740705,1,grapes
32.582128,0.390535129,87.87949878,6.086571451,61.50926172,177.3144812,39.27202913,1.873101844,2,grapes
25.7546901,0.972361206,57.09160208,6.581898411,55.20259843,67.5243998,59.97639242,0.977340979,2,Cotton
20.42678868,0.691924845,57.95901899,6.013714053,54.81917597,45.89872553,48.49604576,0.804141838,2,maize
30.01487069,0.617330867,86.42483409,4.456058746,56.83480479,177.3144812,43.09179532,1.267332944,2,mango
32.52570973,0.227436131,147.2514541,6.668940763,63.77970327,87.47699327,110.3656195,2.135828509,3,wheat
26.3289403,0.702364035,198.7496367,5.447584728,74.55843735,53.29060044,56.79927347,1.165811263,1,rice
27.91247398,0.547328045,125.3122942,8.436363371,64.13363127,54.41853869,57.41028624,0.607839971,4,Sugarcane
14.85934837,0.609161298,306.0816006,6.751687905,86.96971052,36.04341552,61.18524081,1.244989967,0,Peas
23.74578054,0.427727653,70.00496144,5.876685883,58.47576989,51.454021,44.85228295,1.00496747,2,Tobacco
19.73512524,0.450562649,123.5431429,5.747134344,63.05958869,44.36682406,52.12087883,1.295115993,2,apple
15.97201854,0.436666162,73.14564168,7.766857808,50.59859964,38.57834013,59.85351734,0.728814713,4,Chickpea
24.22059602,0.595410592,163.515112,6.764941704,64.36015217,86.24069878,85.43883456,1.489921851,3,Jute
24.41827952,0.663441769,306.0816006,6.550684915,53.61542675,86.33491654,45.54525691,1.512364795,2,muskmelon
24.17196522,0.581469096,80.88934009,6.828361797,59.95319476,101.7834326,67.78382694,0.781052023,3,Cotton
31.2535019,0.554807947,295.1338972,5.181590789,85.80236812,40.29798127,66.29751489,1.817123418,2,Rubber
18.91267888,0.702803892,152.7313039,5.794314884,54.75312283,34.00833,49.73100003,0.476551083,2,Kidney Beans
25.57928053,0.52764676,156.9638558,5.664224078,68.22312378,55.63885869,50.38985954,-0.280559958,2,Coconut
20.39100285,0.593648025,117.4631701,5.396522857,64.11891285,60.6080664,45.55011457,1.12226571,2,apple
25.75172327,0.606189678,78.35461022,6.324148196,64.03136764,83.88460908,63.93254189,0.558261888,2,pomegranate
22.2777865,0.493737236,105.4834095,6.784491024,57.09062718,114.9975066,97.05021204,2.268553135,3,wheat
31.71332576,0.712321638,240.5502941,6.044614625,82.4353676,57.560737,63.89211342,3.241983684,1,Coconut
29.67574568,0.43807869,66.19616409,6.527474455,57.04505643,-37.64973873,61.27547208,2.21676915,3,Black gram
29.24764129,0.729868818,59.73116503,8.695587061,58.01359443,32.1658374,46.56005603,2.061950818,1,Moth Beans
28.57672548,0.517805352,62.83149215,3.908612908,61.8990758,87.69906684,71.40210943,2.485259933,3,Cotton
50.17984508,0.566437415,64.51616708,6.926729563,58.55802901,147.2900567,138.6051386,2.239163183,0,Cotton
22.61695129,0.534905769,70.84979543,6.034447622,59.11252569,63.12544571,43.27464842,1.723808306,2,grapes
24.3646177,0.642853858,62.1712717,5.785471927,56.77689154,37.08699,53.72767036,0.749055114,2,maize
24.17877742,0.494454467,173.4036009,6.269349844,62.49101134,52.09275648,71.59189318,0.781568977,2,Coffee
27.99174015,0.47436567,32.75294648,3.453340831,86.96971052,29.58449622,44.29700537,0.710977923,2,Moth Beans
20.14803957,0.972361206,81.35971488,8.584768859,51.93659089,19.88836527,41.06541436,2.185882295,1,Chickpea
24.23195849,0.788280465,163.0637512,6.071203672,61.76007014,40.68423973,63.4762125,2.357839591,1,Coffee
23.99359675,0.677343908,48.39087997,5.693124417,55.44283586,51.20204883,49.39890685,1.549970593,2,watermelon
30.00265005,0.442470086,87.03643383,6.075101133,57.04133043,-37.64973873,49.86003824,2.077677775,2,wheat
22.1919515,0.433018313,159.9179367,6.430070038,66.60145035,72.51987277,73.55274129,1.204144429,3,Jute
30.66918707,0.715560609,98.95057843,7.779738418,68.67999783,61.1550285,60.51808371,1.316961839,1,orange
50.17984508,0.774255542,64.96250555,6.358424017,56.14222831,73.21280852,44.95899839,2.323905286,1,Mung Bean
4.011486444,0.525346621,55.60984122,6.8621875,56.78382769,132.9541664,99.85206912,1.132212297,3,Mung Bean
42.88984214,0.630477406,39.97201983,6.166785807,52.70154468,32.47223638,64.08452761,2.300586537,2,millet
22.26589699,0.622612233,238.0210708,5.061159078,72.64632951,28.52248712,58.56841339,2.277701302,2,Rubber
45.85589475,0.714342132,23.00618618,7.749169634,50.55081243,31.95132548,39.29751982,2.688402817,1,millet
27.22870919,0.431467725,297.9298034,5.492255492,90.38786907,41.44367547,82.92695395,2.335050716,2,Rubber
51.67014605,0.556493159,100.6860674,5.639916489,67.93386611,39.71850133,50.04793976,2.414952749,2,Adzuki Beans
27.64092256,0.59067051,32.98025221,6.837593817,54.58502041,127.4232063,50.25135347,1.108074239,3,muskmelon
24.43834397,0.680926341,285.1857316,7.052701026,84.75106179,135.6995437,150.7602273,2.102542266,0,rice
50.85388843,0.414887107,169.6386166,6.274830775,76.09413777,55.9628997,79.68904867,2.200024512,3,Adzuki Beans
28.07927397,0.831180244,350.8547561,5.57875203,93.12992723,39.6204506,76.04363973,1.765405008,1,Rubber
22.1680312,0.658456525,235.5050168,4.660763722,68.47751151,32.99120518,50.74828718,2.074348526,2,Tea
31.77693027,0.641250984,253.6537555,5.665493917,86.07842449,57.42108085,70.60566446,1.329672365,2,Rubber
29.01438018,0.419976469,82.52585408,6.373472193,58.60027043,177.3144812,50.82126066,1.352830284,2,maize
20.13263588,0.476638009,94.15726,7.092157022,59.15699612,143.6879579,146.4299063,1.539593855,3,pomegranate
33.07953181,0.312350268,149.1751317,6.530646306,86.96971052,109.3252223,115.2181078,1.089719922,3,wheat
25.1945411,0.484815219,56.4416975,6.762958621,54.6353675,90.62858481,59.3490423,0.97058367,3,Lentil
21.12846688,0.737375173,280.6537276,6.873229391,77.79489618,151.4419237,137.9796145,1.994651344,0,rice
21.27095792,0.604067971,140.7303362,5.50348928,53.49586905,22.7042234,62.02213806,0.854051686,2,Kidney Beans
26.15517733,0.513513568,16.3965345,7.467648324,51.67797824,60.19506628,-20.50910839,0.817686139,3,Moth Beans
31.64503144,0.700824438,67.66231462,6.704989071,60.52664326,177.3144812,67.07256904,1.65843509,0,Black gram
45.63211157,0.648193229,40.2052539,7.345599248,52.89973092,24.22483619,57.98675022,2.030424412,0,millet
18.68318158,0.523446247,86.35106154,5.517251915,50.22156232,40.49627595,53.44482908,-0.280559958,2,Kidney Beans
35.20701108,0.27874907,142.3727397,6.723629658,35.52771842,59.93747233,94.66503492,1.333745789,3,wheat
26.74866432,0.586393074,89.09217854,6.14189029,58.46128663,53.48402058,55.09726415,1.910827433,2,Tobacco
12.05112191,0.699943231,129.8275926,6.499370602,53.76261638,81.306045,70.70119441,1.46891121,0,orange
39.55888029,0.738407152,49.07104107,6.178960512,49.24633302,35.58821294,52.45369953,0.572028639,2,millet
42.88882865,0.368288745,87.86776443,6.48697381,72.65320353,83.96531566,62.87422946,2.511427743,3,papaya
31.92983642,0.675757533,46.8517122,7.002762302,64.17284463,138.0091807,135.8287338,1.699771794,0,papaya
29.12245273,0.707966109,157.8159798,8.146120767,66.51783221,52.9107608,52.96603215,1.587139804,1,Sugarcane
22.50533062,0.771209829,93.22166884,6.008252884,63.49651765,59.84210405,49.45782769,2.420003226,1,pomegranate
26.80226513,0.650383373,137.1532045,6.763636375,64.03837201,157.9168029,159.5640307,1.301788951,0,Coffee
28.68202491,0.449102903,66.62569476,5.50906233,58.99742227,44.57074307,47.54950285,0.668727912,2,grapes
56.04717602,0.702419852,115.361146,7.182059104,65.78297314,143.8148216,152.5121384,1.6759343,0,Adzuki Beans
21.42655531,0.972361206,153.3294629,6.802082453,35.52771842,81.4914371,96.44894964,2.206639208,3,wheat
29.49701161,0.625599278,76.09955636,8.299503765,58.65724891,43.09260935,49.87660624,1.229286552,1,Moth Beans
24.0485891,0.746911837,42.80518728,7.723770322,55.73659357,55.87598997,39.920587,1.802164104,1,Lentil
26.63485169,0.625160939,90.40333478,7.404756421,63.87582293,177.3144812,73.78655295,2.52165007,1,orange
36.20767169,0.605649972,102.3500877,6.471143791,61.66914784,54.33360677,57.96979836,1.466947099,2,mango
21.78089343,0.551164874,110.429965,6.666075099,86.96971052,-37.64973873,142.5227874,0.792359924,3,pomegranate
29.6369624,0.78655483,172.3502734,6.062673689,79.31867181,-37.64973873,80.30730758,1.523228562,1,Coconut
23.28079519,0.754438015,42.28347443,7.649560397,54.10067926,65.8067526,50.03291472,0.796629304,1,Lentil
22.05994317,0.443921264,80.84591309,5.374869726,54.97863398,39.16316416,54.00683833,1.316494892,2,maize
18.03926765,0.448031691,89.43275936,6.478453125,55.35799269,62.41819729,50.03765091,1.751710743,2,grapes
25.86587977,0.619016713,175.6056695,6.183983931,71.62634487,49.27986482,-20.50910839,0.692671779,2,Jute
23.62434967,0.602244541,122.7640695,6.648365787,57.31735929,89.31115368,73.42359592,1.104918409,3,wheat
31.75920816,0.767024648,112.6533955,6.177831931,62.31310979,177.3144812,57.11839536,2.493346253,1,Ground Nut
36.4043334,0.527822734,121.2398606,6.840029225,69.25147414,142.4185945,138.4978754,1.157243376,3,papaya
14.90727367,0.453698091,62.54211536,3.908612908,50.48794999,54.1284008,68.39899479,1.160214714,3,Peas
29.10401493,0.528193208,175.0672492,6.205359049,75.44130081,74.90074047,79.05299593,0.747250157,2,Coconut
17.31922991,0.718269118,77.8001231,6.269454728,52.76708568,31.83116363,65.31902229,0.828808148,2,Chickpea
33.66162781,0.825116973,100.5750981,5.484848183,60.95837715,38.91019201,43.92998234,0.871634392,1,mango
35.89364699,0.514505521,306.0816006,6.440322186,61.63704293,88.29728767,93.53693826,1.530613099,3,wheat
28.96083137,0.422391584,99.61262918,6.706548834,54.81966512,74.8680703,73.71408506,1.677012432,3,wheat
30.27343985,0.504457103,95.70656636,6.052675885,57.05496865,46.22473743,46.88437776,1.891199234,2,mango
20.28645596,0.624506462,73.11660892,5.621430522,50.25160168,31.86567743,49.16246773,1.481157746,2,Kidney Beans
27.08145305,0.55276711,84.68476853,5.96907646,57.81422213,46.15170987,57.91403456,2.474920545,2,Tobacco
17.76857045,0.701471515,47.85241948,6.155207431,54.30843269,50.57324611,49.24144459,0.382580305,2,Lentil
26.84472156,0.514491228,76.35703021,6.229123829,58.11152538,42.54615129,46.35624758,0.920386838,2,Tobacco
28.31256916,0.755244479,78.57322924,5.892271292,58.45161418,58.93891175,50.81933432,2.483403258,1,Tobacco
32.07663776,0.509797978,89.85996124,7.594472465,60.15414628,81.91814203,66.41923527,1.323328152,3,Black gram
20.59817409,0.586293064,114.1997624,5.739118577,62.62417823,49.09561049,46.77305921,1.645023744,2,apple
21.40285156,0.425150244,112.0288675,6.651094428,57.95854995,82.75327758,73.6484034,0.935122441,3,maize
50.17984508,0.730599955,76.15953486,6.464274109,50.06385953,177.3144812,46.08816205,0.542206989,2,Peas
24.23195849,0.788280465,163.0637512,6.071203672,61.76007014,40.68423973,63.4762125,2.357839591,1,Coffee
50.17984508,0.550013152,306.0816006,7.954405886,52.55284419,41.3005582,45.37265197,1.856778546,1,Lentil
35.73270967,0.527622059,186.0236466,6.25109767,87.98643169,100.8147753,95.38438233,1.905353267,3,papaya
17.8095176,0.72017602,60.04087309,8.82843282,49.40955489,31.19324396,61.80993362,1.683281116,1,Chickpea
21.49471664,0.427530264,42.96176832,6.763582748,54.83536441,-37.64973873,74.5231054,1.379636882,3,Lentil
45.85589475,0.714342132,23.00618618,7.749169634,50.55081243,31.95132548,39.29751982,2.688402817,1,millet
26.72382743,0.681719945,58.71713357,5.648176529,57.97108185,57.25944362,49.48407239,1.29166875,2,grapes
28.46506838,0.385364851,68.0883801,5.998626933,55.78701529,52.90604877,39.20249964,2.295496387,2,Tobacco
50.17984508,0.566437415,64.51616708,6.926729563,58.55802901,147.2900567,138.6051386,2.239163183,0,Cotton
23.53613242,0.687368772,294.0959442,4.73261639,73.93882487,33.72757385,63.23635392,2.400946679,2,Rubber
23.79839474,0.705258402,68.53097799,6.16282604,55.76064091,56.79988169,53.91095698,1.850996313,1,Lentil
26.27645808,0.599389076,119.0914531,5.416627959,64.75931564,38.16965915,45.14176795,2.294692202,2,Sugarcane
20.9305934,0.712557408,126.8564906,6.028629304,60.89476012,-37.64973873,-20.50910839,0.645446699,2,pomegranate
23.75051123,0.560812197,103.2079319,6.850903046,60.89281806,139.2091379,142.3291943,0.95966093,3,Cotton
26.02427471,0.490576385,135.7161982,6.39125051,61.01055366,49.33931787,64.22480959,0.899125978,2,wheat
26.12643103,0.744731767,181.7474668,4.727315002,65.58330351,35.54204682,56.36769135,1.839303834,1,Tea
27.6310233,0.316029918,169.9492421,6.958098123,66.48197298,145.8137809,144.9836454,1.680524708,3,wheat
37.07496078,0.691228203,169.2910027,5.636030692,64.69767743,42.18788747,44.98182812,0.727730915,2,Pigeon Peas
30.33005301,0.759143511,44.06224842,8.646731928,54.50003285,41.19614291,38.91122035,1.603779962,1,Moth Beans
27.62152327,0.650055468,64.56847561,6.167427168,57.47375254,40.6640295,48.04255237,1.260946981,2,Ground Nut
22.1168792,0.405577862,98.83164432,5.70361495,62.48052381,57.43238077,45.95528209,1.338126797,2,apple
14.28942658,0.648373874,125.2545578,5.85411927,51.99010938,40.73532321,63.28657609,1.1590846,2,Kidney Beans
27.73742938,0.444158954,139.13465,7.456123772,57.74638824,56.99660451,71.16657682,0.769274758,3,Coffee
26.54818866,0.618946016,135.2893698,5.235749775,65.03337588,47.44633724,48.00671281,1.859025379,2,Sugarcane
50.17984508,0.838429739,208.6501269,6.877079238,35.52771842,144.0078175,149.2581339,1.484952518,0,rice
26.24197519,0.755094665,212.7035133,6.883367121,78.03368731,151.0125215,153.0057123,1.517556229,0,rice
46.63219137,0.713750453,38.49619375,6.94394045,51.59477136,103.4923519,148.5334112,1.09747021,0,millet
17.32292659,0.502794837,100.7582588,6.922855755,62.78241154,134.9374283,155.1676814,2.291318589,3,pomegranate
26.19573716,0.680601229,18.83445139,6.277710421,53.03913332,82.30344813,43.18301215,0.657854702,2,muskmelon
32.52570973,0.227436131,147.2514541,6.668940763,63.77970327,87.47699327,110.3656195,2.135828509,3,wheat
22.34386451,0.695917149,106.6795827,6.867545471,61.44640253,147.6422336,112.2822338,2.120974081,0,pomegranate
15.33716665,0.702540307,31.48407324,3.908612908,47.29027465,30.16581354,46.03111678,1.685194507,2,Peas
17.02634913,0.708964629,70.92833828,6.828464791,55.35095952,177.3144812,61.02211792,1.063888715,0,Chickpea
24.03058697,0.795663814,118.3729394,6.091592172,59.67766564,56.81432837,54.97809736,2.276470244,1,Cotton
17.14147463,0.446396067,45.09290834,6.485912904,52.0539784,24.81162873,58.28921815,1.612592447,3,Peas
19.90573319,0.36824532,178.3063888,6.622214399,63.29300808,83.54840428,107.1478206,2.396145525,3,wheat
28.19295429,0.57161939,99.56280315,3.908612908,65.09112288,47.03452285,56.61737303,2.008063389,2,banana
35.43196024,0.709375091,106.0714933,6.7401986,59.56830773,-37.64973873,58.63838662,1.432404616,0,mango
25.96343306,0.529818991,128.1783833,8.026964336,61.3861221,39.75441278,56.60480227,1.555477445,1,Sugarcane
25.31749635,0.438410958,57.04732535,8.82843282,56.05766424,60.43306784,48.45463421,1.81095546,2,watermelon
30.21388192,0.502900279,362.2501072,6.009023056,95.76482127,37.53380385,76.85363995,2.452357454,2,Rubber
23.78649996,0.759101457,189.6172286,8.82843282,62.80573843,41.19174662,66.29722014,0.55066589,2,Coffee
24.15899534,0.776698489,87.00237731,7.818621967,58.90201,-37.64973873,44.84104643,0.845540085,4,Cotton
29.90751261,0.713737604,23.50781821,7.193878522,52.90201578,65.2422448,60.93730143,2.016382799,0,Moth Beans
25.36355878,0.437217078,126.8044427,5.985946979,60.85989738,56.05966405,43.99776563,1.386621118,2,maize
22.27326786,0.603903025,134.2363222,7.301680396,63.5808601,151.5158034,102.1822715,1.662223493,3,orange
27.58167889,0.718299974,79.76984571,6.313116986,55.97249584,37.85842089,59.33045958,1.09766933,2,mango
30.49409997,0.760535793,77.4998633,6.412215397,55.10042608,57.70018629,70.09461365,0.512576773,0,Black gram
24.26305672,0.541578365,58.43487696,5.957022196,57.68354233,38.42009977,49.3816607,0.9999551,2,maize
28.34825624,0.529852525,87.67549573,5.835937011,62.79517557,54.85388038,54.09096393,0.589571765,2,banana
28.95856891,0.655387195,125.2582127,7.188397027,61.76770416,68.41178144,63.14821017,1.307011718,0,Coffee
23.232511,0.359023759,116.3907478,6.863341803,62.56697379,129.909992,159.5640307,2.069842939,3,pomegranate
21.3950662,0.538288239,69.9933528,5.773778933,53.46664249,41.09227167,38.97135386,1.701624069,2,maize
31.51862816,0.529609139,209.285117,4.771899193,72.5945967,39.267318,61.21288457,1.057132568,2,Tea
29.22172905,0.470955846,89.39244727,4.698778815,58.52969818,31.27984482,45.30915309,1.410122204,2,Pigeon Peas
25.9309902,0.52518277,68.71149579,6.339981904,55.13118941,54.92833752,55.57436112,2.229773429,2,Cotton
22.60301239,0.586212002,55.74853274,6.530237349,54.34597986,77.8430097,67.56836198,2.390187014,3,maize
41.48187998,0.773570187,212.7168287,6.539416266,94.33488317,-37.64973873,110.1118133,1.739968059,0,papaya
22.70923151,0.406458669,95.76578709,7.133854752,63.58899204,148.7141672,150.6142206,1.801915547,3,pomegranate
26.50453167,0.761645583,84.04821331,7.137012293,35.52771842,158.4951739,106.2920985,0.843353604,0,Cotton
23.36932333,0.57895206,141.2528906,6.136837447,67.34073203,63.98507673,67.58672141,2.006241439,2,Coconut
51.4569463,0.499248704,150.0781524,5.773653366,67.04412265,37.35489657,46.29676511,1.421405512,2,Adzuki Beans
22.81050538,0.593640359,81.74427771,6.499602441,55.65774172,56.44405975,64.26603535,1.782656785,2,maize
27.36611689,0.704107375,180.9805395,6.353248492,74.9942714,93.10123215,104.2591579,1.837571719,0,papaya
29.1917695,0.726652959,37.50396496,6.938775394,55.78478937,151.114222,72.73332568,1.861428566,0,Mung Bean
25.12959153,0.547989579,193.4623884,4.350640836,66.81999495,33.98386611,56.98008301,1.140634652,2,Tea
19.16738226,0.429727364,51.72288898,5.818306477,46.20515134,40.74736602,48.48342288,2.148894453,2,Peas
28.32950416,0.816373885,306.0816006,6.15057515,56.469903,177.3144812,56.63846609,0.920435073,2,muskmelon
28.59628541,0.627651634,173.4914626,5.913237852,71.07648876,63.77934984,72.63475459,1.287930597,2,Sugarcane
29.71185456,0.610036969,147.3351584,5.370317966,71.10799176,38.63515177,55.77603732,2.362644548,2,Sugarcane
25.81719875,0.673101211,104.7159633,7.834345439,63.12903944,76.96428622,67.94783672,1.458579236,1,Sugarcane
32.74823985,0.420444509,62.77855518,6.333469822,63.0631721,72.3622381,67.42162406,2.603740292,2,Ground Nut
30.43588433,0.74302627,120.404186,7.514120528,67.60623873,109.4468303,87.96938626,0.398946884,0,orange
31.56247818,0.703078697,200.5244807,6.179175052,77.38126438,62.45430894,71.77912245,2.292772009,2,Coconut
27.52626911,0.679349791,225.7139595,4.529985408,72.41971249,51.92223192,52.0632565,1.131986885,2,Tea
27.70140557,0.630082206,32.95470201,6.687064321,53.76243291,73.43581228,44.63644459,1.367023962,2,muskmelon
12.24905845,0.711216783,97.68658976,6.995066233,58.8245534,106.5290182,91.18607064,0.742108381,0,orange
28.12572117,0.661073257,114.2896611,5.644026846,55.80744056,39.66593236,55.86689546,2.064638412,2,mango
29.43802612,0.523012493,35.94661475,6.290817064,53.87264647,64.31488657,49.8485649,1.373190433,2,Mung Bean
26.42838294,0.422373902,101.2504887,8.82843282,62.55149672,65.57098626,55.75081039,0.542783318,2,banana
27.61842996,0.630143152,147.485386,5.856860053,67.91905934,58.84746004,53.35555192,1.267746787,2,Sugarcane
26.01116764,0.523149052,35.29306414,6.246659354,57.42895988,60.69852275,44.61940975,2.469894742,2,watermelon
23.7476376,0.442737304,61.25500459,6.619626195,57.64255029,133.1773579,83.02896326,0.581074952,3,watermelon
28.21714549,0.753447333,200.7521535,5.046364142,63.41136552,32.38784881,54.821233,2.121132552,1,Pigeon Peas
4.011486444,0.69811208,94.03366939,6.491191427,61.90645241,105.8599743,66.21041583,1.356062717,0,orange
50.17984508,0.638334253,158.2342526,7.169054114,57.13501613,150.0467084,159.5640307,1.371064426,0,Coffee
25.61962344,0.530754792,47.21133497,7.219190677,55.52019821,96.58668201,48.9216207,0.763951365,3,Lentil
4.011486444,0.609791162,49.23558693,6.424502053,54.90790741,74.50836361,60.18606148,1.948495966,2,Mung Bean
17.89148788,0.807999625,28.45512451,6.450095303,47.9046584,22.55157513,52.64828692,1.371311665,1,Peas
50.17984508,0.631258775,128.0117316,6.065045639,63.94143075,51.4597838,57.11413332,2.406636799,2,banana
54.21882131,0.709872491,103.6353685,6.724035806,59.8475891,67.29498387,88.42392426,1.765454168,0,Adzuki Beans
22.17819557,0.54187921,65.50270185,3.908612908,51.81316444,92.21328866,50.89400155,0.836958295,3,Lentil
22.88839731,0.753303149,289.2416692,6.590039785,84.21767286,58.7762452,95.97033829,1.661811664,1,rice
20.71585889,0.454911997,33.74154868,6.870671938,53.81550023,94.88034153,59.11823759,2.068540012,3,Lentil
28.10569922,0.820351772,306.0816006,5.643902539,61.80233303,49.36722147,51.52119791,0.940737752,2,banana
22.23122153,0.609314576,77.67141386,6.313790721,54.07671185,62.25014585,45.57743955,1.49269862,2,grapes
33.61345789,0.419231039,257.7640896,4.663299773,75.63576685,36.13069713,-20.50910839,1.009928789,2,Rubber
17.30896938,0.442309206,45.40980162,5.892589786,49.03246295,34.43176013,51.90313799,1.300846539,2,Peas
22.75669246,0.57783344,86.77771319,6.049608586,52.52834869,55.98605467,51.59232602,2.095489095,2,Tobacco
52.35933704,0.452489014,82.35175356,3.908612908,64.18189684,36.1104823,45.93354093,1.099963464,2,Adzuki Beans
31.02886922,0.569344048,239.3627617,4.573606436,35.52771842,40.07756243,54.58213732,0.757990099,2,Rubber
26.42838294,0.422373902,101.2504887,8.82843282,62.55149672,65.57098626,55.75081039,0.542783318,2,banana
28.50805583,0.672114369,53.80820646,7.385398666,58.97199585,61.18373077,62.48399817,0.949167104,4,Black gram
18.79074101,0.457732672,189.9433599,5.180551319,63.31481018,-37.64973873,50.61674491,1.967061197,2,Pigeon Peas
25.07655411,0.504430844,157.2958962,7.026734186,69.95799377,140.7905306,129.311154,1.860203809,3,Jute
23.34085024,0.790687377,67.78960471,6.712978642,58.68666518,68.56486758,159.5640307,1.084380829,1,watermelon
25.67043092,0.499932294,53.77532173,8.82843282,60.06868084,105.168127,52.85666462,2.097119746,3,watermelon
29.77840411,0.760699607,138.2311332,7.518316994,72.26459985,72.21331742,76.54540614,2.059040313,1,Sugarcane
37.05909702,0.665058418,81.29717374,5.449983825,61.96225741,51.75366152,41.5266062,1.590390884,2,grapes
31.1274195,0.706050576,146.9014289,6.371903095,65.68240821,54.11436036,72.56379002,0.464964032,2,Ground Nut
20.13263588,0.476638009,94.15726,7.092157022,59.15699612,143.6879579,146.4299063,1.539593855,3,pomegranate
36.65694929,0.494392601,57.92137265,6.200863768,60.39682762,55.77822365,49.60171505,2.251833163,2,grapes
16.97725917,0.488347776,46.24239043,6.638553012,49.46492514,129.1625248,137.0539015,1.83512718,3,Peas
20.68151983,0.592054654,168.1247168,8.82843282,57.37950295,27.58871209,44.53261602,1.476782484,2,Pigeon Peas
22.9051714,0.749218173,82.9129217,7.76622202,62.34970438,54.72895774,58.05472039,0.629199393,4,Cotton
25.68004602,0.493461257,202.9195342,5.79231693,84.23956858,54.65331934,69.71129177,2.290671149,2,Coconut
29.27060334,0.423670762,91.95008263,8.82843282,56.86345283,31.67345937,45.13041602,1.052017313,2,mango
20.67395042,0.412419961,68.24015421,5.613672011,54.88006692,34.75603424,45.8170475,1.665644957,2,Kidney Beans
17.72343706,0.709016306,92.30235409,6.053925382,61.93155148,58.93561163,65.58274996,1.2561748,2,pomegranate
22.05698363,0.58864298,181.6064426,7.335160799,66.06307131,149.5054029,156.9886323,1.550638459,3,Jute
30.49409997,0.760535793,77.4998633,6.412215397,55.10042608,57.70018629,70.09461365,0.512576773,0,Black gram
25.28690509,0.716197845,175.5474441,4.750785299,64.23859866,23.63859735,58.90999596,1.723770129,1,Tea
25.05490639,0.704557573,54.87713846,7.060891235,57.20728712,137.7547228,79.39325503,1.379501944,0,watermelon
